College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Code,Private_Code,Apps_trans_scaled,Top10perc_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Private_Code_scaled
Ursuline College,Yes,325,260,86,21,47,699,717,9600,4202,450,750,39.0,69,10.5,15,7164,68,-1.5925383202126606,-1.6228583850887994,-2.0173813093521655,-0.1932470423613438,-1.1164656111072404,0.4920326466030485,-0.08480924658899966,-0.6133100630418952,-0.9642037997398595,-1.872357900052339,-0.8740644345850307,-0.9014177956963633,2.772588722239781,-0.44155634842504,0.8,Medium,1,1,-1.592538320212661,-0.19324704236134368,0.4920326466030484,-0.08480924658900013,-0.6133100630418952,-0.9642037997398576,-1.872357900052339,-0.8740644345850308,-0.901417795696363,-0.3831960439675105,-0.4415563484250366,0.3622837743449736,0.6130958528832952
Valley City State University,No,368,344,212,5,27,863,189,4286,2570,600,2000,39.0,41,14.9,25,4958,40,-1.4619811470494246,-1.3095220237862704,-0.8512347369385495,-1.9933098674917418,-0.8548711377784849,-0.3572928939719881,-1.8408247537239133,0.450010288926062,1.0656206545879023,-1.872357900052339,-2.0303982916738934,0.25762653611778186,3.258096538021482,-1.6059429861435375,0.9347826086956522,Low,0,0,-1.461981147049425,-1.9933098674917418,-0.3572928939719882,-1.8408247537239137,0.45001028892606204,1.0656206545879046,-1.872357900052339,-2.0303982916738934,0.25762653611778213,0.4093774833820336,-1.6059429861435341,1.2791030430719785,-1.6310663255951814
Valparaiso University,Yes,2075,1727,520,49,81,2501,198,11800,3260,500,800,87.0,89,14.2,23,9681,95,0.236459080417377,0.38110537035123115,0.15873644196088885,1.226484066723249,0.2969130333589154,-0.32950518928935196,0.44825301702368187,-0.22842386689854197,-0.835123048894733,0.9463421620267645,0.5990025096854961,0.08321456089136182,3.1780538303479458,0.352676644743205,0.832289156626506,Medium,1,1,0.2364590804173768,1.226484066723249,-0.3295051892893521,0.4482530170236814,-0.22842386689854194,-0.8351230488947311,0.9463421620267645,0.599002509685496,0.08321456089136207,0.27871072767331073,0.35267664474320837,0.5819213169968684,0.6130958528832952
Vanderbilt University,Yes,7791,4690,1499,71,92,5500,90,17865,6525,630,952,93.0,98,5.8,26,23850,83,1.397040662776741,1.3358790644248828,1.184549522832789,1.95202406393789,0.9933065897566535,-0.783636131467944,1.641073902045166,0.6342683936656499,-0.48411986651397987,1.447136187421161,1.4679867891663476,-2.3803584511495273,3.295836866004329,2.085097190317846,0.6019766397124887,High 2,3,1,1.397040662776741,1.95202406393789,-0.7836361314679441,1.6410739020451655,0.6342683936656499,-0.48411986651397787,1.447136187421161,1.4679867891663476,-2.380358451149527,0.4709871710129802,2.0850971903178497,-0.9847122077525065,0.6130958528832952
Vassar College,Yes,3550,1877,653,53,87,2164,77,18920,5950,600,800,90.0,98,9.7,39,17089,90,0.7212047586937158,0.463286478027041,0.3937020696445642,1.3742899658208605,0.1554946356151209,-0.8693732584646681,1.8198766560795225,0.450010288926062,-0.835123048894733,1.1926294720784247,1.4679867891663476,-1.1312222234617375,3.6888794541139363,1.5406114717340154,0.5287323943661972,High 2,3,1,0.7212047586937157,1.3742899658208605,-0.8693732584646682,1.819876656079522,0.45001028892606204,-0.8351230488947311,1.1926294720784247,1.4679867891663476,-1.1312222234617373,1.1126146388531517,1.5406114717340187,-1.482934761142026,0.6130958528832952
Villanova University,Yes,7759,5588,1477,30,68,6362,1292,15925,6507,400,300,89.0,90,13.4,24,10458,96,1.3936028601906416,1.4965127906035312,1.1713423527535023,0.3669741501362814,1.1093782556831642,0.9042705171996732,1.2932699250869424,-1.0374664620381557,-2.73184298682397,1.109620228012351,0.6889187505729792,-0.12026961376708763,3.2188758248682006,0.5363026835937559,0.7201959015337028,High,2,1,1.3936028601906416,0.3669741501362815,0.9042705171996731,1.293269925086942,-1.0374664620381557,-2.731842986823968,1.109620228012351,0.6889187505729791,-0.12026961376708738,0.34535112178986943,0.5363026835937593,-0.18056026098974753,0.6130958528832952
Virginia Commonwealth University,No,4963,3497,1567,18,45,10262,5065,10217,4182,500,3630,81.0,87,8.7,11,11183,45,1.0140926220011115,1.0622717069499872,1.2239995826391945,-0.4199221856006509,1.4656286985816536,1.9582857972289132,0.07215286756198706,-0.22842386689854197,2.3731738603726535,0.4784429028004287,0.4240248994484804,-1.4291496017718601,2.4849066497880004,0.6896195497077233,0.7046141446705622,Medium,1,0,1.0140926220011115,-0.4199221856006508,1.958285797228913,0.07215286756198659,-0.22842386689854194,2.373173860372656,0.4784429028004287,0.42402489944848026,-1.42914960177186,-0.8528263722686615,0.6896195497077268,-0.28655060403915794,-1.6310663255951814
Virginia State University,No,2996,2440,704,2,30,3006,338,5587,4845,500,600,61.0,63,16.0,11,5733,31,0.5701099118320818,0.719003105336107,0.4694984221602993,-2.840103702854633,0.47030173904947126,-0.0007218148617106539,-1.3163097064272147,-0.22842386689854197,-1.4057817650474291,-0.8431653789555983,-1.2035376962767816,0.5253864336673363,2.4849066497880004,-1.1185888196368823,0.8144192256341789,Low,0,0,0.5701099118320817,-2.840103702854633,-0.000721814861710782,-1.3163097064272151,-0.22842386689854194,-1.4057817650474274,-0.8431653789555983,-1.2035376962767816,0.5253864336673365,-0.8528263722686615,-1.118588819636879,0.460366338775736,-1.6310663255951814
Virginia Tech,No,15712,11719,4277,29,53,18511,604,10260,3176,740,2200,85.0,89,13.8,20,8944,73,1.9679745103449484,2.1541640215171185,2.048586204427657,0.3114902312545731,1.8569778009306004,0.3764147381376296,0.08285721442108897,1.2502640234494886,1.2708345600115423,0.7867190501158293,0.5990025096854961,-0.01795311549064537,3.044522437723423,0.1561933649537545,0.7458630346232179,Medium,1,0,1.9679745103449484,0.3114902312545732,0.3764147381376295,0.0828572144210885,1.2502640234494886,1.2708345600115445,0.7867190501158293,0.599002509685496,-0.017953115490645113,0.06072567486027672,0.15619336495375788,-0.005967096358359761,-1.6310663255951814
Virginia Union University,Yes,1847,1610,453,19,59,1298,67,7384,3494,500,1763,51.0,67,13.7,8,6757,30,0.1288301630085616,0.31151311978154633,0.012379359853558938,-0.3414378853851846,-0.38120504440875946,-0.9447203576910573,-0.7104734175983121,-0.22842386689854197,0.7962636412000131,-1.3662670254297997,-0.9892956425607811,-0.04342272256216631,2.1972245773362196,-0.6114367227018518,0.8716838115863562,Medium,1,1,0.12883016300856137,-0.3414378853851845,-0.9447203576910574,-0.7104734175983125,-0.22842386689854194,0.7962636412000152,-1.3662670254297997,-0.9892956425607812,-0.043422722562166054,-1.3224567005698127,-0.6114367227018483,0.8498919335442806,0.6130958528832952
Virginia Wesleyan College,Yes,1470,900,287,20,49,1130,417,10900,5100,500,550,70.0,81,15.7,14,7804,68,-0.08497064130012319,-0.27883404491207225,-0.4946073275167645,-0.2659654673280361,-0.537351957784123,0.13323869366565508,0.2388080482068652,-0.22842386689854197,-1.5760014399966686,-0.2938164052555891,-0.06289081824039729,0.4530921042246257,2.70805020110221,-0.20252413402475228,0.6122448979591837,Medium,1,1,-0.08497064130012344,-0.265965467328036,0.13323869366565494,0.23880804820686471,-0.22842386689854194,-1.5760014399966669,-0.2938164052555891,-0.0628908182403974,0.453092104224626,-0.4885527893899716,-0.2025241340247489,-0.9148653847243764,0.6130958528832952
Viterbo College,Yes,647,518,271,17,43,1014,387,9140,3365,500,2245,51.0,65,10.7,31,8050,73,-0.8839272864917989,-0.8623304206938471,-0.5608789584738112,-0.5017164322200872,-0.6627004148859963,0.08530190590386258,-0.206196327889683,-0.22842386689854197,1.314617971692917,-1.3662670254297997,-1.0990862943084903,-0.8450453297697846,3.4657359027997265,-0.11852777962784909,0.8006182380216383,Medium,1,1,-0.8839272864917992,-0.5017164322200871,0.08530190590386245,-0.20619632788968348,-0.22842386689854194,1.3146179716929192,-1.3662670254297997,-1.0990862943084903,-0.8450453297697844,0.7483410559744619,-0.1185277796278457,0.3664891576387304,0.6130958528832952
Voorhees College,Yes,1465,1006,188,10,30,703,20,4450,2522,500,1200,75.0,43,22.9,3,5861,58,-0.08818873572569587,-0.16394276896450427,-0.9973526934090381,-1.2063544244260114,-1.1092238375219614,-1.557693330606437,-1.7693975580297616,-0.22842386689854197,-0.009909663407681455,0.04347428240046014,-1.9776078392543555,2.0651457306137813,1.3862943611198906,-1.0477929926819183,0.6866894197952218,Low,0,1,-0.08818873572569612,-1.2063544244260114,-1.5576933306064373,-1.769397558029762,-0.22842386689854194,-0.009909663407679407,0.04347428240046013,-1.9776078392543555,2.0651457306137817,-2.646270243851455,-1.047792992681915,-0.4084783016210524,0.6130958528832952
Wabash College,Yes,800,623,256,41,76,801,5,12925,4195,500,635,78.0,85,9.9,55,14904,72,-0.6726223522455163,-0.6648536733553658,-0.6272431527620489,0.9016140386466763,-0.9460344053697867,-2.176109594191858,0.6957977101837425,-0.22842386689854197,-1.2942777544302728,0.2568399159168297,0.2554446883163039,-1.0731000870048981,4.02535169073515,1.287105123192697,0.77875,High,2,1,-0.6726223522455166,0.9016140386466764,-2.176109594191858,0.695797710183742,-0.22842386689854194,-1.294277754430271,0.2568399159168297,0.2554446883163038,-1.073100087004898,1.6618931031034008,1.2871051231927004,0.21773686544486928,0.6130958528832952
Wagner College,Yes,1416,1015,417,10,44,1324,117,13500,5800,585,1700,67.0,78,13.2,23,9006,75,-0.1203646082115129,-0.15479108893225027,-0.07698282368086388,-1.2063544244260114,-0.3592458591910486,-0.6364313988316138,0.8168804413963757,0.354849760195645,0.7190202592323733,-0.48519111647620633,-0.28553671812966114,-0.1718735188122101,3.1780538303479458,0.17367261382632346,0.7168079096045198,High,2,1,-0.12036460821151315,-1.2063544244260114,-0.6364313988316139,0.8168804413963753,0.35484976019564507,0.7190202592323754,-0.48519111647620633,-0.28553671812966125,-0.17187351881220986,0.27871072767331073,0.17367261382632684,-0.20360608502466096,0.6130958528832952
Wake Forest University,Yes,5661,2392,903,75,88,3499,172,13850,4360,500,1250,95.0,97,4.3,37,41766,89,1.1271554741767655,0.6997996651392873,0.7142561024638009,2.065235385744127,0.6083242783538277,-0.4132025186146285,0.8889326545217692,-0.22842386689854197,0.07455286562134684,1.6213716336014847,1.3646918631281069,-2.945840952153327,3.6375861597263857,2.8053599221726357,0.4225401872460696,High,2,1,1.1271554741767655,2.065235385744127,-0.4132025186146286,0.8889326545217687,-0.22842386689854194,0.07455286562134891,1.6213716336014847,1.3646918631281069,-2.9458409521533264,1.0288802355322406,2.8053599221726393,-2.205276186482925,0.6130958528832952
Walsh University,Yes,1092,890,477,27,92,847,497,8670,4180,500,1450,42.0,58,11.3,33,5738,68,-0.3687903535752977,-0.2904131118129549,0.06751862464379056,0.19611044886994475,-0.877615248144214,0.2473242639820601,-0.33443937135790874,-0.22842386689854197,0.38380024519512246,-1.7582997832820002,-1.4419827001745347,-0.678340495986942,3.5263605246161616,-1.115777736473167,0.815018315018315,Medium,1,1,-0.368790353575298,0.19611044886994486,0.24732426398205995,-0.3344393713579092,-0.22842386689854194,0.38380024519512457,-1.7582997832820002,-1.4419827001745347,-0.6783404959869418,0.8473085057155563,-1.1157777364731636,0.46444146906428857,0.6130958528832952
Warren Wilson College,Yes,440,311,112,25,49,466,7,10000,3052,400,1100,65.0,75,11.4,20,9430,63,-1.27631428410197,-1.4216848927626573,-1.6590763496921026,0.07419384862799155,-1.654812343273944,-2.033703140019409,0.017677033247629488,-1.0374664620381557,-0.1890906028016409,-0.6081876833560498,-0.4947312768374728,-0.6508950575092252,3.044522437723423,0.28842403432383584,0.7068181818181818,Medium,1,1,-1.2763142841019703,0.07419384862799165,-2.033703140019409,0.01767703324762902,-1.0374664620381557,-0.18909060280163886,-0.6081876833560498,-0.4947312768374729,-0.6508950575092249,0.06072567486027672,0.28842403432383923,-0.27155828607259697,0.6130958528832952
Wartburg College,Yes,1231,1074,345,34,66,1295,105,11600,3610,400,850,66.0,91,12.4,37,7735,67,-0.2536398199292951,-0.09686767448835867,-0.28586197600980673,0.5760565206522865,-0.38377324170046667,-0.6976095457808463,0.40264101063331637,-1.0374664620381557,-0.7133073594983343,-0.5471481964393482,0.7804683371675396,-0.38141040162417134,3.6375861597263857,-0.22682085148259304,0.8724614134849715,Medium,1,1,-0.25363981992929535,0.5760565206522866,-0.6976095457808464,0.4026410106333159,-1.0374664620381557,-0.7133073594983325,-0.5471481964393482,0.7804683371675395,-0.38141040162417106,1.0288802355322406,-0.22682085148258965,0.8551813429936781,0.6130958528832952
Washington and Jefferson College,Yes,1305,1100,334,42,64,1098,151,16260,4005,300,500,91.0,91,12.1,40,10162,86,-0.19790407923290237,-0.07241459640224289,-0.3221839905012181,0.9446685054628217,-0.5703090562412705,-0.4895928651134602,1.3552429516787998,-2.046926211268621,-1.7612021643396472,1.2765519822358338,0.7804683371675396,-0.46133648899060975,3.713572066704308,0.46890595183812733,0.842911877394636,High,2,1,-0.19790407923290265,0.9446685054628218,-0.4895928651134603,1.3552429516787994,-2.046926211268621,-1.7612021643396454,1.2765519822358338,0.7804683371675395,-0.4613364889906095,1.1529244143584472,0.4689059518381307,0.654179267638851,0.6130958528832952
Washington and Lee University,Yes,3315,1096,425,68,93,1584,3,13750,4619,680,1115,81.0,96,9.6,45,15736,90,0.6604401155288727,-0.07613609648737148,-0.05637467169661178,1.8639639772570498,-0.16497761875779476,-2.3834572619832834,0.868469488973282,0.9250182019213093,-0.161275007870945,0.4784429028004287,1.2631079470739583,-1.1604582056350563,3.828641396489095,1.3900188571975503,0.3306184012066365,High,2,1,0.6604401155288726,1.8639639772570498,-2.3834572619832834,0.8684694889732816,0.9250182019213093,-0.16127500787094298,0.4784429028004287,1.2631079470739583,-1.160458205635056,1.3407708333711605,1.3900188571975536,-2.830547246839482,0.6130958528832952
Washington College,Yes,1209,942,214,31,60,822,46,15276,5318,500,300,79.0,86,11.2,37,10830,65,-0.27090596318612964,-0.23166124266093877,-0.8399282749238088,0.4211004096393092,-0.9142213383577811,-1.1432907002922248,1.1707287653892233,-0.22842386689854197,-2.73184298682397,0.32979255441716077,0.3389408259481421,-0.7058806999736407,3.6375861597263857,0.6169469570651709,0.7791563275434243,High,2,1,-0.2709059631861299,0.42110040963930934,-1.143290700292225,1.1707287653892229,-0.22842386689854194,-2.731842986823968,0.32979255441716077,0.338940825948142,-0.7058806999736404,1.0288802355322406,0.6169469570651743,0.22050078969912595,0.6130958528832952
Washington State University,No,6540,5839,2440,31,70,14445,1344,8200,4210,800,2719,84.0,87,16.9,30,10912,56,1.2499154671219153,1.5364915234746963,1.603386356202983,0.4211004096393092,1.6985534884811195,0.9327605458375713,-0.4673322068480059,1.5532793225065122,1.7320961338943173,0.7082785056495632,0.4240248994484804,0.7391659776222961,3.4339872044851463,0.6341511409503717,0.8928134556574924,Medium,1,0,1.2499154671219153,0.42110040963930934,0.9327605458375712,-0.46733220684800636,1.5532793225065122,1.7320961338943195,0.7082785056495632,0.42402489944848026,0.7391659776222963,0.6965124818629844,0.6341511409503752,0.9936201564450876,-1.6310663255951814
Washington University,Yes,7654,5259,1254,62,93,4879,1274,18350,5775,768,1512,91.0,98,3.9,31,45702,90,1.3822147003570393,1.4410972019958017,1.0231151711376456,1.678795913530624,0.8949905370659335,0.8941674402844774,1.7241097955732738,1.39423764130786,0.47165599561721816,1.2765519822358338,1.4679867891663476,-3.1090944677491725,3.4657359027997265,2.902075992573745,0.687091716749412,High 2,3,1,1.3822147003570393,1.678795913530624,0.8941674402844773,1.7241097955732734,1.39423764130786,0.47165599561722027,1.2765519822358338,1.4679867891663476,-3.109094467749172,0.7483410559744619,2.9020759925737485,-0.4057417942710229,0.6130958528832952
Wayne State College,No,1373,1373,724,6,21,2754,474,2700,2660,540,1660,60.0,68,20.3,29,4550,52,-0.14960128969358308,0.152269218477745,0.4975100519066017,-1.7997017391221424,0.38862590626408006,0.21632809539625483,-2.6483953350231575,0.05602185721487039,0.6685891092783032,-0.8996136288748151,-0.9323663945762501,1.509577899793664,3.4011973816621555,-1.9126628923428897,1.0,Low,0,0,-0.14960128969358336,-1.7997017391221424,0.2163280953962547,-2.648395335023158,0.05602185721487042,0.6685891092783053,-0.8996136288748151,-0.9323663945762503,1.5095778997936642,0.6429843105520007,-1.9126628923428863,1.7227252698753677,-1.6310663255951814
Waynesburg College,Yes,1190,978,324,12,30,1280,61,8840,3620,500,1200,57.0,58,16.2,26,6563,63,-0.28609133139890003,-0.19298520471243055,-0.3564222338773654,-0.9749983196713342,-0.39672383316933096,-0.994953383761919,-0.28753843793944656,-0.22842386689854197,-0.009909663407681455,-1.063443871848157,-1.4419827001745347,0.5732895453024277,3.295836866004329,-0.6980758323924866,0.8218487394957983,Medium,1,1,-0.2860913313989003,-0.9749983196713341,-0.9949533837619191,-0.287538437939447,-0.22842386689854194,-0.009909663407679407,-1.063443871848157,-1.4419827001745347,0.5732895453024279,0.4709871710129802,-0.6980758323924832,0.5109034335205624,0.6130958528832952
Webber College,Yes,280,143,79,5,27,327,110,5590,2900,650,1952,53.0,63,15.1,4,4839,90,-1.7507149168485783,-2.3129426653778755,-2.135664130003746,-1.9933098674917418,-2.1656933282127864,-0.671389770125531,-1.3151983536313947,0.7529019484450437,1.0135467768229418,-1.2690079495985302,-1.2035376962767816,0.30686845488617326,1.6094379124341003,-1.6912729672141944,0.5107142857142857,Low,0,1,-1.7507149168485787,-1.9933098674917418,-0.6713897701255311,-1.3151983536313951,0.7529019484450437,1.013546776822944,-1.2690079495985302,-1.2035376962767816,0.30686845488617354,-2.281996660972765,-1.691272967214191,-1.6054976745472045,0.6130958528832952
Webster University,Yes,665,462,226,17,44,1739,1550,9160,4340,500,500,68.0,68,20.6,14,6951,48,-0.8564242749555626,-0.9860312133791586,-0.7745539224282342,-0.5017164322200872,-0.06679145474509614,1.0366549553799966,-0.2008362376701635,-0.22842386689854197,-1.7612021643396472,-0.4223166537333232,-0.9323663945762501,1.5750414600373785,2.70805020110221,-0.5285494950443083,0.6947368421052632,Medium,1,1,-0.856424274955563,-0.5017164322200871,1.0366549553799964,-0.20083623767016398,-0.22842386689854194,-1.7612021643396454,-0.4223166537333232,-0.9323663945762503,1.5750414600373788,-0.4885527893899716,-0.5285494950443048,-0.35373806540786545,0.6130958528832952
Wellesley College,Yes,2895,1249,579,80,96,2195,156,18345,5995,500,700,94.0,98,10.6,51,21409,91,0.539340966039159,0.056762720104052304,0.27064059999589607,2.2006059266240867,0.16959119874947667,-0.4705741617554448,1.7232611517078786,-0.22842386689854197,-1.101513269226264,1.5337975799756474,1.4679867891663476,-0.8731797768392634,3.9512437185814275,1.9193790386372116,0.431433506044905,High 2,3,1,0.5393409660391589,2.2006059266240867,-0.4705741617554449,1.7232611517078782,-0.22842386689854194,-1.1015132692262621,1.5337975799756474,1.4679867891663476,-0.8731797768392632,1.5409145833240059,1.919379038637215,-2.1447819868483444,0.6130958528832952
Wells College,Yes,318,240,130,40,85,416,19,14900,5550,600,500,93.0,98,8.3,42,13935,69,-1.6155393553671402,-1.7135813876177761,-1.4632433735236552,0.8577720942126082,-1.8142328355358628,-1.5821159072516269,1.098163622941653,0.450010288926062,-1.7612021643396472,1.447136187421161,1.4679867891663476,-1.5520244009880955,3.7612001156935624,1.1554793044564433,0.7547169811320755,High,2,1,-1.6155393553671407,0.8577720942126084,-1.582115907251627,1.0981636229416525,0.45001028892606204,-1.7612021643396454,1.447136187421161,1.4679867891663476,-1.5520244009880952,1.2306754403175497,1.1554793044564466,0.05425928479092214,0.6130958528832952
Wentworth Institute of Technology,Yes,1480,1257,452,6,25,2961,572,9850,6050,850,920,10.0,68,15.4,8,17858,64,-0.07856956412891214,0.06322483809526659,0.01000917318250654,-1.7997017391221424,0.4563423777740926,0.34012496861560976,-0.020434344208082326,1.7910128881854168,-0.5534685665074899,-2.543858115955235,-0.9323663945762501,0.38025767031614155,2.1972245773362196,1.6182628315999552,0.8493243243243244,Medium,1,1,-0.07856956412891239,-1.7997017391221424,0.34012496861560965,-0.020434344208082794,1.7910128881854168,-0.553468566507488,-2.543858115955235,-0.9323663945762503,0.3802576703161418,-1.3224567005698127,1.6182628315999585,0.6977980620940235,0.6130958528832952
Wesley College,Yes,980,807,350,10,25,872,448,9890,4674,500,1350,52.0,57,14.4,15,6243,84,-0.47366792977391176,-0.3922554430392342,-0.26979106783383405,-1.2063544244260114,-0.8423021002701807,0.17961265012473462,-0.010234260215042774,-0.22842386689854197,0.23448449294285456,-1.3180979540674769,-1.4858876575586604,0.13338168663923877,2.772588722239781,-0.849964550418214,0.823469387755102,Medium,1,1,-0.47366792977391203,-1.2063544244260114,0.17961265012473449,-0.01023426021504324,-0.22842386689854194,0.23448449294285664,-1.3180979540674769,-1.4858876575586604,0.13338168663923902,-0.3831960439675105,-0.8499645504182105,0.521927419228642,0.6130958528832952
Wesleyan University,Yes,4772,1973,712,60,86,2714,27,19130,5600,1400,1400,90.0,94,12.1,39,16262,92,0.980160382259167,0.5122739331753585,0.48081191759683767,1.614116601411784,0.37482496572284807,-1.4122952245038178,1.8546813360668848,3.819564992950375,0.31037713613816026,1.1926294720784247,1.0650292563104273,-0.46133648899060975,3.6888794541139363,1.4508560875797414,0.41345347862531434,High 2,3,1,0.9801603822591669,1.614116601411784,-1.412295224503818,1.8546813360668843,3.819564992950375,0.31037713613816237,1.1926294720784247,1.0650292563104273,-0.4613364889906095,1.1126146388531517,1.4508560875797447,-2.267085863810271,0.6130958528832952
West Chester University of Penn.,No,6502,3539,1372,11,51,7484,1904,7844,4108,400,2000,76.0,79,15.3,16,6773,52,1.2449845019451298,1.0735105743456987,1.1050198133749054,-1.086763562568219,1.2345928284373435,1.1891213846405417,-0.5713592321440718,-1.0374664620381557,1.0656206545879023,0.11368059871460601,-0.21283183845717074,0.35585698539765914,2.833213344056216,-0.6044624360562368,0.5442940633651184,Medium,1,0,1.2449845019451298,-1.086763562568219,1.1891213846405415,-0.5713592321440722,-1.0374664620381557,1.0656206545879046,0.113680598714606,-0.21283183845717085,0.3558569853976594,-0.28422859422641605,-0.6044624360562334,-1.3770810599128194,-1.6310663255951814
West Liberty State College,No,1164,1062,478,12,25,2138,227,4470,2890,600,1210,33.0,33,16.3,10,4249,60,-0.30729859328512726,-0.1083682456796366,0.06974623845496358,-0.9749983196713342,0.14348071142594307,-0.24711773211408433,-1.7608058607062969,0.450010288926062,0.007240268485599216,-2.075489338273813,-2.2026787942324852,0.5971546804090669,2.3978952727983707,-2.1675454315940934,0.9123711340206185,Low,0,0,-0.30729859328512754,-0.9749983196713341,-0.24711773211408447,-1.7608058607062973,0.45001028892606204,0.007240268485601268,-2.075489338273813,-2.2026787942324852,0.5971546804090672,-0.9948692225349889,-2.16754543159409,1.1266555424522566,-1.6310663255951814
West Virginia Wesleyan College,Yes,1566,1400,483,28,55,1509,170,14200,3775,450,1100,58.0,81,16.4,42,8080,67,-0.025365460308237036,0.17183995168105098,0.0808042414660967,0.25456596475215887,-0.21678727179604448,-0.42010424162618726,0.959799072050075,-0.6133100630418952,-0.1890906028016409,-1.009753112770369,-0.06289081824039729,0.6209628563189757,3.7612001156935624,-0.10855480939451484,0.8939974457215837,High,2,1,-0.02536546030823728,0.254565964752159,-0.42010424162618737,0.9597990720500745,-0.6133100630418952,-0.18909060280163886,-1.009753112770369,-0.0628908182403974,0.620962856318976,1.2306754403175497,-0.10855480939451145,1.0016739025125152,0.6130958528832952
Western Carolina University,No,3224,2519,1057,11,31,5000,706,6390,2380,110,1622,67.0,78,14.6,9,6554,55,0.6356571424579672,0.7497450757982586,0.8643115532878172,-1.086763562568219,0.9153030516323877,0.4815293362545929,-1.0318055178292174,-5.2899006983072026,0.6196262086614175,-0.48519111647620633,-0.28553671812966114,0.18327814727000463,2.302585092994046,-0.702190895111028,0.7813275434243176,Low,0,0,0.6356571424579671,-1.086763562568219,0.48152933625459277,-1.0318055178292178,-5.2899006983072026,0.6196262086614196,-0.48519111647620633,-0.28553671812966125,0.18327814727000488,-1.1504595610307922,-0.7021908951110245,0.2352698505997351,-1.6310663255951814
Western Maryland College,Yes,1205,984,278,31,50,1071,98,14510,5340,500,1400,84.0,91,12.5,39,10026,60,-0.27408148789133907,-0.1866875564311747,-0.5313441769722156,0.4211004096393092,-0.5990399713080633,-0.7362743036700444,1.0216148692005185,-0.22842386689854197,0.31037713613816026,0.7082785056495632,0.7804683371675396,-0.3549362148576937,3.6888794541139363,0.4369158491746065,0.816597510373444,High,2,1,-0.27408148789133935,0.42110040963930934,-0.7362743036700445,1.021614869200518,-0.22842386689854194,0.31037713613816237,0.7082785056495632,0.7804683371675395,-0.35493621485769344,1.1126146388531517,0.4369158491746099,0.4751834835176201,0.6130958528832952
Western Michigan University,No,9167,7191,2738,24,53,15739,4278,6940,4100,500,1700,80.0,84,24.7,11,5983,55,1.532059345514337,1.724325986819178,1.6979469299869696,0.010498375683124296,1.7543269719887293,1.8201652526967822,-0.8502553544222395,-0.22842386689854197,0.7190202592323733,0.4036602751791863,0.17352500962299197,2.4354369284249713,2.4849066497880004,-0.9824994301165663,0.7844442020290171,Low,0,0,1.532059345514337,0.010498375683124396,1.820165252696782,-0.85025535442224,-0.22842386689854194,0.7190202592323754,0.4036602751791863,0.17352500962299186,2.4354369284249717,-0.8528263722686615,-0.9824994301165628,0.25647000906591005,-1.6310663255951814
Western New England College,Yes,1650,1471,409,7,21,1803,1116,8994,5500,498,2065,74.0,97,15.4,15,8409,59,0.023655603940691997,0.22143547782039166,-0.09805220203348261,-1.628780765874191,-0.029313547363518117,0.7995034720713221,-0.24556024711955235,-0.24316064991220093,1.1343225398198606,-0.025816226751364867,1.3646918631281069,0.38025767031614155,2.772588722239781,-0.0028063852847569266,0.8915151515151515,Medium,1,1,0.02365560394069176,-1.628780765874191,0.799503472071322,-0.24556024711955282,-0.2431606499122009,1.1343225398198629,-0.025816226751364878,1.3646918631281069,0.3802576703161418,-0.3831960439675105,-0.0028063852847535365,0.9847888222997899,0.6130958528832952
Western State College of Colorado,No,2702,1623,604,7,24,2315,146,5918,3755,500,2050,76.0,79,19.4,4,4599,52,0.4772017898337747,0.3195085055407616,0.3141511510757235,-1.628780765874191,0.22195694989761855,-0.509187807589489,-1.1959790071367769,-0.22842386689854197,1.118647849715311,0.11368059871460601,-0.21283183845717074,1.310887822159327,1.6094379124341003,-1.873620959216252,0.6006661732050333,Low,0,0,0.47720178983377454,-1.628780765874191,-0.5091878075894891,-1.1959790071367773,-0.22842386689854194,1.1186478497153132,0.113680598714606,-0.21283183845717085,1.3108878221593272,-2.281996660972765,-1.8736209592162487,-0.9936262728287318,-1.6310663255951814
Western Washington University,No,5548,3563,1549,30,71,8909,506,8124,4144,639,2385,75.0,89,22.7,10,7203,61,1.1099023546613445,1.079868876386414,1.2137519338004854,0.3669741501362814,1.364116638492648,0.25910229783180344,-0.48928750232410007,0.6880538631497891,1.4458172854919475,0.04347428240046014,0.5990025096854961,2.0233139245838974,2.3978952727983707,-0.4260588941306678,0.6422134102379236,Medium,1,0,1.1099023546613445,0.3669741501362815,0.25910229783180333,-0.4892875023241005,0.6880538631497891,1.4458172854919498,0.04347428240046013,0.599002509685496,2.023313924583898,-0.9948692225349889,-0.4260588941306644,-0.7110133464078271,-1.6310663255951814
